episode,length,time,reward,delta
0,185.0,0.009904317271093532,0.0,0.0
1,253.0,0.013516882439148503,0.0,0.0
2,236.0,0.01166140972895846,0.0,0.0
3,368.0,0.021394002330794137,0.0,0.0
4,43.0,0.0021827016487350193,0.0,0.0
5,273.0,0.014994701923683351,0.0,0.0
6,269.0,0.014796530950093256,0.0,0.0
7,157.0,0.008624316142572752,0.0,0.0
8,307.0,0.017811409640899,0.0,0.0
9,180.0,0.008914167637726678,0.0,0.0
10,39.0,0.002514514613267238,0.0,0.0
11,355.0,0.018589283604910634,0.0,0.0
12,76.0,0.003906648071961172,0.0,0.0
13,78.0,0.005155971487397437,0.0,0.0
14,260.0,0.014030998594762423,0.0,0.0
15,236.0,0.011719944215997202,0.0,0.0
16,143.0,0.007762519239690846,0.0,0.0
17,292.0,0.016015529269907347,0.0,0.0
18,37.0,0.0018759245186856788,0.0,0.0
19,238.0,0.0140105467861531,0.0,0.0
20,63.0,0.004481414418933127,0.0,0.0
21,70.0,0.003947199071944851,0.0,0.0
22,57.0,0.002815297247593662,0.0,0.0
23,52.0,0.003129831960109186,0.0,0.0
24,42.0,0.0024415228134557765,0.0,0.0
25,200.0,0.010456516104909497,0.0,0.0
26,500.0,0.02704610648686412,0.0,0.0
27,109.0,0.0071235765276469465,0.0,0.0
28,500.0,0.026911054026300008,0.0,0.0
29,247.0,0.012753465788136964,0.0,0.0
30,38.0,0.0029810274212422883,0.0,0.0
31,58.0,0.00292884004750249,0.0,0.0
32,113.0,0.005463453852030398,0.0,0.0
33,379.0,0.02115351727036341,0.0,0.0
34,185.0,0.011398357155485428,0.0,0.0
35,75.0,0.005695828712646289,0.0,0.0
36,304.0,0.015727088244261722,0.0,0.0
37,262.0,0.016842064433831183,0.0,0.0
38,231.0,0.01482509295874479,0.0,0.0
39,88.0,0.006412699867951233,0.0,0.0
40,111.0,0.006155994407436083,0.0,0.0
41,40.0,0.003957424976306356,0.0,0.0
42,115.0,0.006090760190204492,0.0,0.0
43,311.0,0.016583948503807733,0.0,0.0
44,110.0,0.007295301196904802,0.0,0.0
45,38.0,0.0019277592751905104,0.0,0.0
46,322.0,0.018024743162300183,0.0,0.0
47,382.0,0.02089540134022627,0.0,0.0
48,95.0,0.005221205704629028,0.0,0.0
49,71.0,0.003489854316171659,0.0,0.0
50,94.0,0.006631322650150651,0.0,0.0
51,204.0,0.011836660572271285,0.0,0.0
52,164.0,0.00829955552580941,0.0,0.0
53,103.0,0.007908502839427456,0.0,0.0
54,323.0,0.018527222944044297,0.0,0.0
55,332.0,0.018555784952809518,0.0,0.0
56,181.0,0.010154323001074772,0.0,0.0
57,107.0,0.005349911052235257,0.0,0.0
58,114.0,0.007507224248797684,0.0,0.0
59,133.0,0.006847829728144461,0.0,0.0
60,108.0,0.005925382633904519,0.0,0.0
61,261.0,0.01691153005981505,0.0,0.0
62,431.0,0.026298205001239694,0.0,0.0
63,395.0,0.02282774464151771,0.0,0.0
64,261.0,0.015805369304985106,0.0,0.0
65,68.0,0.005057943852762037,0.0,0.0
66,500.0,0.02633946123592068,0.0,0.0
67,165.0,0.009114454315749754,0.0,0.0
