episode,length,time,reward,delta
0,99.0,0.004967321183244167,0.0,0.0
1,500.0,0.028878306449200863,0.0,0.0
2,64.0,0.00316509369929463,0.0,0.0
3,61.0,0.0048276846965791265,0.0,0.0
4,198.0,0.010316879618244457,0.0,0.0
5,500.0,0.02835537485873374,0.0,0.0
6,47.0,0.004217303993186761,0.0,0.0
7,255.0,0.015179473436433,0.0,0.0
8,384.0,0.021647886852065312,0.0,0.0
9,354.0,0.019141129821377945,0.0,0.0
10,115.0,0.006388016650589634,0.0,0.0
11,95.0,0.0046164668794972386,0.0,0.0
12,221.0,0.013178369743968688,0.0,0.0
13,84.0,0.008825308055293135,0.0,0.0
14,244.0,0.017558935589136127,0.0,0.0
15,120.0,0.007429648422885293,0.0,0.0
16,303.0,0.016337468947654088,0.0,0.0
17,106.0,0.005431365669437582,0.0,0.0
18,109.0,0.006106627972712886,0.0,0.0
19,310.0,0.017903442779811485,0.0,0.0
20,500.0,0.0302930074209371,0.0,0.0
21,349.0,0.018071641275241745,0.0,0.0
22,70.0,0.003544862629041745,0.0,0.0
23,500.0,0.029121259831413226,0.0,0.0
24,125.0,0.006733229076075986,0.0,0.0
25,111.0,0.005681371399532509,0.0,0.0
26,151.0,0.009049572715866816,0.0,0.0
27,87.0,0.004219419697619742,0.0,0.0
28,355.0,0.018518054891956126,0.0,0.0
29,172.0,0.014903726636816828,0.0,0.0
30,135.0,0.008775236385872631,0.0,0.0
31,189.0,0.010157849174902367,0.0,0.0
32,143.0,0.007433879831523882,0.0,0.0
33,288.0,0.015362481862325694,0.0,0.0
34,290.0,0.01734313374595331,0.0,0.0
35,195.0,0.011808451181082091,0.0,0.0
36,64.0,0.003324124142523033,0.0,0.0
37,49.0,0.0037842898373128264,0.0,0.0
38,246.0,0.014799704506685885,0.0,0.0
39,459.0,0.024074599735172342,0.0,0.0
40,47.0,0.0026925863955966634,0.0,0.0
41,89.0,0.004641855331669831,0.0,0.0
42,271.0,0.015553247870684572,0.0,0.0
43,295.0,0.017874880771273638,0.0,0.0
44,107.0,0.005792093260197362,0.0,0.0
45,47.0,0.0028671320040984938,0.0,0.0
46,381.0,0.020383400888931646,0.0,0.0
47,88.0,0.0058308811732104004,0.0,0.0
48,114.0,0.0057592998429072395,0.0,0.0
49,500.0,0.03427582084930236,0.0,0.0
50,500.0,0.027872641650787955,0.0,0.0
51,44.0,0.0021604867530413685,0.0,0.0
52,424.0,0.0236793156401518,0.0,0.0
53,129.0,0.006365449137661017,0.0,0.0
54,49.0,0.003860455193830603,0.0,0.0
55,164.0,0.00857777064709353,0.0,0.0
56,256.0,0.014528541733170641,0.0,0.0
57,198.0,0.01166493590301343,0.0,0.0
58,51.0,0.0025462501785114,0.0,0.0
59,474.0,0.025529499089316232,0.0,0.0
60,169.0,0.008302376464939698,0.0,0.0
61,200.0,0.009911369618862409,0.0,0.0
62,176.0,0.010778455782656238,0.0,0.0
63,63.0,0.0033117825337285467,0.0,0.0
64,351.0,0.01928076630815667,0.0,0.0
65,65.0,0.0032793417339007647,0.0,0.0
66,307.0,0.018293790231382445,0.0,0.0
67,69.0,0.0033488073597709445,0.0,0.0
68,110.0,0.007687764352908744,0.0,0.0
69,58.0,0.0030184048646333395,0.0,0.0
70,115.0,0.007196920944920748,0.0,0.0
71,212.0,0.010964285147565533,0.0,0.0
72,324.0,0.017052224398639737,0.0,0.0
73,282.0,0.015735198444303933,0.0,0.0
74,455.0,0.02516559794207751,0.0,0.0
75,500.0,0.03219467300903034,0.0,0.0
76,286.0,0.014850481410917382,0.0,0.0
77,167.0,0.010012923427325404,0.0,0.0
78,500.0,0.029048268031488078,0.0,0.0
79,199.0,0.011409288294657927,0.0,0.0
80,500.0,0.02555418230667783,0.0,0.0
81,167.0,0.009750928706012019,0.0,0.0
82,44.0,0.0022013903703737014,0.0,0.0
83,276.0,0.015648454566075998,0.0,0.0
84,111.0,0.007174706049340784,0.0,0.0
85,247.0,0.014058502751367996,0.0,0.0
86,299.0,0.020766343375385077,0.0,0.0
87,88.0,0.007616535639954236,0.0,0.0
88,120.0,0.006264953181243982,0.0,0.0
89,280.0,0.01523730268854706,0.0,0.0
90,500.0,0.027184332504134545,0.0,0.0
91,282.0,0.014947803810741789,0.0,0.0
92,62.0,0.005492721095492925,0.0,0.0
93,77.0,0.004052984289046435,0.0,0.0
